ISO3,Year,Total_Displacement,Total_Disaster_Displacements,Num_Disaster_Events,Max_Event_Displacement,Drought,Earthquake,Erosion,Extreme Temperature,Flood,Mass Movement,Mixed disasters,Sea level Rise,Storm,Volcanic activity,Wave action,Wildfire,tas_mean,tasmin_mean,tasmax_mean,pr_sum,pr_mean,tas_std,pr_std,tas_anomaly,pr_anomaly,Climate_PC1,Climate_PC2,Climate_PC3,Climate_PC4,Climate_PC5,Population,log_target
ARG,2009,3951,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,14.620921,7.85306,21.431967,142362.47,40.489895,5.499375,41.08224,0.19959831,-21069.453,-1.4113007,0.724904,2.0957572,-1.0617534,-0.036565367,40854831.0,8.281977058867758
ARG,2010,4173,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,14.154724,7.6285386,20.723015,147676.0,42.00114,5.3742332,40.348026,-0.2665987,-15755.922,-1.5159745,0.78913605,1.0106924,-1.5807054,-0.50357705,41288694.0,8.336630087637147
ARG,2011,4537,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,14.449389,7.917731,21.023668,147897.78,42.064217,5.313985,38.052734,0.028066635,-15534.141,-1.4501492,0.7013987,1.4815065,-1.0211134,-0.30853465,41730660.0,8.420241665339788
ARG,2012,5369,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.761157,8.362042,21.203218,166344.38,47.310684,5.5744214,44.7235,0.3398342,2912.4531,-1.3225636,1.1202209,1.0321409,0.67173034,-0.7069968,42161721.0,8.58858318750291
ARG,2013,4239,6900.0,0.0,3000.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.650939,7.9717364,21.37368,139082.98,39.557163,5.3137937,37.384987,0.22961617,-24348.938,-1.4143705,0.5555604,2.2969527,-1.1966126,0.110886455,42582455.0,8.352318548226004
ARG,2014,4319,32100.0,0.0,14000.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14.611384,8.354662,20.912169,187597.69,53.355427,5.5505433,50.698277,0.19006157,24165.766,-1.2836833,1.5346887,-0.38284412,1.7050463,-1.4542377,43024071.0,8.371010681238156
ARG,2015,4249,36068.0,0.0,20000.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.751321,8.50265,21.044363,170687.58,48.545956,5.4877625,47.229885,0.32999802,7255.6562,-1.2875857,1.2139682,0.76138836,0.9224201,-0.8153938,43477012.0,8.354674261918463
ARG,2016,7365,12540.0,4.0,11000.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.302418,8.0466585,20.602161,175211.72,49.832684,5.1254034,43.852722,-0.11890507,11779.797,-1.3837688,1.152541,-0.2857734,0.3995535,-1.2115506,43900313.0,8.904630097005011
ARG,2017,64412,17858.0,7.0,8400.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.818527,8.553062,21.1286,169215.36,48.12724,5.449743,43.848785,0.3972044,5783.4375,-1.2950133,1.1046765,0.95115715,0.9610678,-0.73529387,44288894.0,11.073070755074816
ARG,2018,137106,16072.0,10.0,9900.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.529003,8.085742,21.01503,160051.16,45.5208,5.3825727,42.80943,0.10768032,-3380.7656,-1.3835713,0.9729665,0.958881,-0.13271867,-0.6315135,44654882.0,11.828516921869184
ARG,2019,185624,22618.0,11.0,11000.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.490556,8.082225,20.942232,156860.81,44.61343,5.3707848,43.73666,0.06923294,-6571.1094,-1.3879764,0.95371467,1.0646913,-0.40157142,-0.54456663,44973465.0,12.131483788539102
ARM,2000,280586,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.896875,1.7687498,14.045834,693.775,28.907293,1.571875,4.2697916,-0.15937567,-299.81873,-2.484024,-1.114557,-0.5354201,-0.1716011,0.27389047,3221100.0,12.544639116282893
ARM,2001,264337,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.560417,2.2979167,14.855208,816.875,34.036457,1.5812502,5.417708,0.5041666,-176.71875,-2.2801082,-1.1113191,0.54018855,1.0506738,0.77680683,3211800.0,12.484983866269708
ARM,2002,247549,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.4791665,1.3562499,13.620833,1132.95,47.20625,1.6208334,8.316667,-0.57708406,139.3562,-2.4861865,-0.85898143,-1.3296952,-0.91430426,0.14743134,3199800.0,12.419367860789569
ARM,2003,239319,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.5260425,1.6197919,13.457292,1228.8251,51.201046,1.5968751,7.021876,-0.5302081,235.23132,-2.4619353,-0.8710745,-1.2782382,-0.81853414,0.21221536,3182500.0,12.385556847503969
ARM,2004,235297,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.7052083,1.3677086,14.063542,1034.0751,43.08646,1.6427083,6.0614586,-0.35104227,40.481323,-2.467939,-0.9514642,-0.9224986,-0.50472784,0.24661261,3164900.0,12.368608074891824
ARM,2005,219611,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.730209,1.6416668,13.837501,1093.275,45.553127,1.6177082,9.286458,-0.3260417,99.681274,-2.4190412,-0.86996424,-0.90513575,-0.4583639,0.31579685,3146400.0,12.299617631933282
ARM,2006,113788,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.978125,2.04375,13.9375,988.15,41.172916,1.5572915,7.527083,-0.07812548,-5.4437256,-2.3786986,-0.9720968,-0.4773476,-0.006199121,0.4569614,3127100.0,11.642101135193975
ARM,2007,4661,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.297917,1.4124999,13.198958,1238.9,51.620834,1.5916667,8.8125,-0.7583337,245.30627,-2.5048497,-0.8095491,-1.6632712,-1.2383151,0.07180519,3107400.0,8.447199819595703
ARM,2008,4122,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.6625,1.5260416,13.817708,846.075,35.253124,1.6604167,5.9843755,-0.39375067,-147.51874,-2.5144892,-0.99506646,-0.94819826,-0.5965571,0.15334415,3087100.0,8.3243363327069
ARM,2009,85874,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.78125,2.0229166,13.565625,1164.9,48.537502,1.5729169,8.69375,-0.27500057,171.30627,-2.3887706,-0.87741655,-0.8463432,-0.35677028,0.38697076,3066000.0,11.36064802952465
ARM,2010,85831,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,9.567709,3.5885417,15.576042,1145.8501,47.743755,1.5385418,7.918751,1.5114584,152.25635,-1.928497,-1.0621544,2.12497,2.9178634,1.615332,3044800.0,11.360147176316582
ARM,2011,85879,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.120834,1.3739585,12.889584,1149.425,47.89271,1.5708332,5.701042,-0.9354167,155.8313,-2.5889597,-0.8924452,-1.937247,-1.5634165,-0.09454181,3027900.0,11.360706251992717
ARM,2012,8762,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.232292,2.1604168,14.332292,886.15,36.922916,1.578125,6.2083325,0.1760416,-107.443726,-2.345103,-1.0467346,-0.024656555,0.4534003,0.5824696,3024100.0,9.07829359105585
ARM,2013,13977,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.777084,1.9354167,13.650001,904.4,37.683334,1.5791668,5.0750003,-0.2791667,-89.193726,-2.468195,-1.0270902,-0.78589445,-0.3775667,0.2696261,3022000.0,9.545239944037075
ARM,2014,17898,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.573958,2.5239584,14.645833,908.775,37.865627,1.5031251,6.511458,0.5177078,-84.818726,-2.2401376,-1.0800768,0.52495563,1.0836866,0.8465806,3013800.0,9.7925001243465
ARM,2015,19676,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.432292,2.2552083,14.632291,1049.325,43.721874,1.5781251,4.9906254,0.3760414,55.7312,-2.274264,-1.0479633,0.27195606,0.83310086,0.7652882,3004600.0,9.887205719961845
ARM,2016,18468,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.835417,1.7156248,13.977084,1139.275,47.46979,1.5041666,6.757292,-0.22083378,145.68127,-2.3902388,-0.94937927,-0.7562233,-0.25399202,0.41266072,2992300.0,9.823848929875911
ARM,2017,18803,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.040626,1.7479167,14.354167,777.17505,32.382294,1.5510417,5.1843753,-0.015625,-216.4187,-2.422609,-1.0893776,-0.31919593,0.096946925,0.40932602,2979400.0,9.841824892144022
ARM,2018,18919,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,9.307292,3.40625,15.2375,964.47504,40.18646,1.4927082,6.2843757,1.2510414,-29.118713,-2.0368865,-1.1351427,1.7283816,2.4323232,1.3757315,2969000.0,9.847974842605868
ARM,2019,19099,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.619792,2.515625,14.756251,709.22504,29.551043,1.5385417,5.3614583,0.5635414,-284.3687,-2.2780683,-1.1555705,0.655777,1.153894,0.79439276,2962500.0,9.857443614034722
AUS,2000,71096,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,21.260307,14.780061,27.790367,544110.4,57.54128,4.063277,61.17125,-0.6315937,130297.19,0.034291707,3.23002,-7.1606216,6.748537,-6.202594,19028802.0,11.17180042080831
AUS,2001,69443,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,21.316053,14.553847,28.128334,426589.2,45.113068,4.2606835,48.976086,-0.5758476,12776.0,-0.12304244,1.6190811,-0.7314069,-0.41017494,-2.2847342,19274701.0,11.148275951361839
AUS,2002,66693,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,21.93602,14.714024,29.207678,302156.62,31.953959,4.359841,39.539528,0.04411888,-111656.56,-0.102366515,-0.08218405,6.9871745,-6.9629955,2.2980764,19495210.0,11.107870272835031
AUS,2003,59220,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,21.903017,15.17665,28.67922,399850.12,42.285336,4.4834523,48.06312,0.011116028,-13963.0625,-0.01388404,1.2856784,1.7121656,-0.9964596,-1.0232388,19720737.0,10.98903148770011
AUS,2004,68495,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,21.76631,14.983975,28.59875,427538.94,45.213512,4.4197683,51.963017,-0.12559128,13725.75,0.0002969249,1.6945593,-0.011119781,0.4627363,-2.022979,19932722.0,11.134530628384727
AUS,2005,66711,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,22.240847,15.424193,29.107529,358009.5,37.860565,4.6087265,46.09462,0.34894562,-55803.688,0.026278589,0.75063354,4.5356975,-2.968245,0.59501547,20176844.0,11.108140125766822
AUS,2006,70308,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,21.625628,14.781949,28.51921,394123.16,41.67969,4.344588,47.82832,-0.2662735,-19690.031,-0.07484795,1.2053186,1.5357679,-1.853297,-0.990742,20450966.0,11.160655092364143
AUS,2007,23620,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,21.789879,14.986977,28.642561,410652.0,43.42766,4.210654,50.7641,-0.10202217,-3161.1875,0.015223912,1.4204998,0.8985213,-0.5286818,-1.3895773,20827622.0,10.069891425857708
AUS,2008,23055,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.48623,14.661521,28.36085,408619.03,43.212673,4.4482727,49.38206,-0.40567017,-5194.1562,-0.10537098,1.4454492,0.5436479,-1.2183708,-1.5955719,21249199.0,10.045681318239303
AUS,2009,24849,7500.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.920355,15.022151,28.86851,416587.12,44.055325,4.3549504,56.748608,0.028453827,2773.9375,0.08253779,1.6455522,0.8149645,0.062652685,-1.4968235,21691653.0,10.120613031524774
AUS,2010,25504,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.333506,14.938544,27.778276,542044.5,57.32281,4.364778,58.376835,-0.5583954,128231.31,-0.006069394,3.2053244,-6.8758745,6.74707,-6.1693983,22031750.0,10.146629790357027
AUS,2011,28633,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.304169,14.649005,28.009195,483423.8,51.1235,4.015102,50.927914,-0.5877323,69610.625,-0.0575031,2.2740793,-3.8351076,3.0914657,-4.161188,22340024.0,10.262350101920273
AUS,2012,41052,16000.0,0.0,13000.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.574097,14.528998,28.66878,412949.78,43.67066,4.1632333,47.38303,-0.31780434,-863.40625,-0.06454047,1.378291,0.41541523,-0.7751689,-1.6334039,22733465.0,10.62261919381804
AUS,2013,47994,12732.0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,22.508444,15.56337,29.50368,395123.0,41.785427,4.390079,47.845078,0.6165428,-18690.188,0.15041494,1.1514187,2.9581344,-0.17564918,-0.42645136,23128129.0,10.778852117797637
AUS,2014,57027,1171.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,22.349146,15.43888,29.30964,398624.97,42.155773,4.239726,46.519955,0.45724487,-15188.219,0.117695644,1.142421,2.4825995,-0.2428054,-0.629451,23475686.0,10.951297654273851
AUS,2015,57669,5711.0,0.0,2500.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,22.142975,15.314527,29.021622,390209.78,41.265842,4.3980036,45.04663,0.25107384,-23603.406,0.02991096,1.0646716,2.617297,-1.1453015,-0.53030455,23815995.0,10.962492386609458
AUS,2016,71820,3238.0,9.0,850.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.206366,15.608685,28.85341,430960.94,45.575394,4.5082974,46.833923,0.31446457,17147.75,0.06553784,1.6022764,0.5568916,1.485275,-1.8876358,24190907.0,11.181932191381275
AUS,2017,96561,30939.0,8.0,30000.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,22.29083,15.298016,29.333397,409948.12,43.353226,4.338387,47.09828,0.3989296,-3865.0625,0.098854296,1.3149966,1.7962214,0.34597468,-1.0770482,24592588.0,11.477940568067268
AUS,2018,117711,11258.0,20.0,8000.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,22.307634,15.226552,29.43901,394699.94,41.74069,4.3346806,53.08908,0.41573334,-19113.25,0.14628759,1.2685157,2.6323128,-0.57567567,-0.5047859,24963258.0,11.675996242172046
AUS,2019,141891,24754.0,17.0,8400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,22.576195,15.401417,29.800827,330043.12,34.903038,4.413408,42.227703,0.68429375,-83770.06,0.09201996,0.26194024,6.5647407,-4.0707026,1.7952092,25334826.0,11.862821483828053
AUT,2000,25438,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.707196,4.532197,12.91534,12324.45,93.36704,1.9686316,41.078747,0.4373951,261.5791,-1.7404349,0.18748282,0.16663632,0.8983304,1.3965898,8011566.0,10.144038708505372
AUT,2001,29562,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.6863637,3.5071971,11.892803,11273.525,85.405495,1.8547581,33.67669,-0.58343744,-789.3457,-2.0898046,0.022458365,-1.4494411,-1.023121,0.6334071,8042293.0,10.294278858410499
AUT,2002,43616,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.420075,4.224811,12.649811,12971.175,98.26648,1.8722343,32.632767,0.15027428,908.3037,-1.8520434,0.03777216,-0.37122464,0.42981258,1.1834358,8081957.0,10.683202261599535
AUT,2003,49661,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.970265,3.2751894,12.693749,9383.125,71.08428,1.8407139,26.970802,-0.29953623,-2679.746,-2.1357663,-0.26696697,-0.8045086,-0.612504,0.71825105,8121423.0,10.81299533211345
AUT,2004,56563,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.456629,3.375,11.566667,11536.226,87.39565,1.8816795,31.20801,-0.81317234,-526.6455,-2.1638908,0.008351927,-1.8471348,-1.4246986,0.4614764,8171966.0,10.943128019427666
AUT,2005,62422,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.074621,2.933523,11.244129,12104.575,91.701324,1.9053265,30.353966,-1.1951799,41.7041,-2.2555215,0.05992962,-2.5255072,-2.0884287,0.20295279,8227829.0,11.041689076188597
AUT,2006,68361,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.8636365,3.5227273,12.230682,11213.75,84.95265,1.8087422,26.069063,-0.40616465,-849.1211,-2.1037729,-0.17823738,-1.1462264,-0.6888525,0.7105065,8268641.0,11.132572393676918
AUT,2007,69663,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.506249,4.25625,12.790909,12432.675,94.18693,1.9516163,28.710756,0.23644829,369.8037,-1.8895754,-0.07110973,-0.16316551,0.5562963,1.1797414,8295487.0,11.151438964034273
AUT,2008,74697,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.378031,4.1895833,12.59697,11554.875,87.536934,1.99064,30.02674,0.10822964,-507.9961,-1.9457654,-0.07208421,-0.2966827,0.26223144,1.0640669,8321496.0,11.221208597000771
AUT,2009,71551,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.171591,4.0244317,12.348865,13054.9,98.90076,1.9568278,32.55338,-0.098210335,992.0293,-1.925062,0.0815507,-0.77789694,-0.023438739,0.99486554,8343323.0,11.178179737074716
AUT,2010,68616,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.200379,3.1840909,11.240341,12431.926,94.18125,1.9182125,28.56228,-1.0694222,369.0547,-2.2272487,0.031187233,-2.341322,-1.8348864,0.287576,8363404.0,11.136295596424384
AUT,2011,71983,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.550569,4.101894,13.033523,10031.15,75.99356,1.8005472,28.143438,0.28076744,-2031.7207,-1.9454387,-0.26127273,0.09435431,0.4920455,1.1618457,8391643.0,11.184199151080954
AUT,2012,74667,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.352463,4.1062503,12.626705,11904.175,90.18314,1.9118009,36.94579,0.08266163,-158.69629,-1.8751796,0.08772826,-0.39054054,0.23013951,1.1219658,8429991.0,11.220806899152487
AUT,2013,78910,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.006061,4.0520835,11.985795,12464.75,94.429924,1.9279228,33.78487,-0.26374054,401.8789,-1.9728446,0.0836226,-1.0103664,-0.3646479,0.880182,8479823.0,11.276075914099845
AUT,2014,84039,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,9.055682,4.92178,13.224053,13160.0,99.69697,1.9579057,34.049057,0.78588104,1097.1289,-1.6776091,0.04549798,0.6809402,1.6009989,1.6198221,8546356.0,11.339048154958936
AUT,2015,153086,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.95322,4.6011367,13.339963,11394.625,86.322914,1.934526,32.566277,0.6834192,-668.2461,-1.7740045,-0.08707092,0.66219467,1.3043191,1.4842242,8642699.0,11.938761666218223
AUT,2016,170561,251.0,3.0,160.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.453599,4.2954545,12.646213,14270.55,108.11023,1.9162489,35.35027,0.18379784,2207.6787,-1.7830194,0.18108505,-0.4236643,0.5677363,1.2568495,8736668.0,12.046854145969666
AUT,2017,172534,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.3625,4.0206437,12.737311,13486.676,102.17178,1.9249362,36.188152,0.09269905,1423.8047,-1.8286304,0.16376275,-0.50584275,0.34931263,1.1693135,8797566.0,12.058355393423149
AUT,2018,167188,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,9.185039,4.797917,13.60606,11756.225,89.06231,1.9651634,31.126513,0.9152374,-306.64648,-1.7172568,-0.11167324,1.0236325,1.7529526,1.6386095,8840521.0,12.026880187994832
AUT,2019,163779,273.0,3.0,210.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.041857,4.6395836,13.477273,12508.075,94.75815,1.9941093,35.009624,0.7720556,445.2041,-1.7016844,0.037809182,0.72097206,1.5311549,1.5828578,8879920.0,12.006279342824179
AZE,2000,627758,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,12.862607,7.5704594,18.194391,4791.15,30.7125,2.9158468,10.774993,-0.16091919,-731.98584,-1.6390142,-0.7332791,-0.12341741,-0.3055219,-0.34908172,8048600.0,13.349911613834621
AZE,2001,587291,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,13.416026,7.9842954,18.888996,4683.2,30.020514,2.8815353,11.945148,0.39249992,-839.93555,-1.4845045,-0.76832694,0.7993182,0.701245,0.044915523,8111200.0,13.283277419759399
AZE,2002,588209,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,12.637608,7.2717953,18.043001,6181.1084,39.62249,3.0151157,17.274103,-0.38591862,657.97266,-1.6183575,-0.47542602,-0.60109824,-0.6439947,-0.45516533,8171950.0,13.284839305977577
AZE,2003,585159,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,12.358013,7.2016563,17.549465,6594.9834,42.27553,2.8805618,14.718635,-0.66551304,1071.8477,-1.683118,-0.5175196,-1.1201334,-1.1206971,-0.62169206,8234100.0,13.279640593092022
AZE,2004,618807,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,12.919979,7.369124,18.509935,6270.792,40.197384,2.9766095,14.7578745,-0.103547096,747.65625,-1.5595795,-0.56114167,-0.14057946,-0.115729354,-0.26916677,8306500.0,13.335550325845702
AZE,2005,584277,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,12.877831,7.5386753,18.252565,5881.7085,37.70326,2.9540699,15.390896,-0.14569473,358.57275,-1.5719119,-0.5672181,-0.18553208,-0.21734057,-0.2933247,8391850.0,13.278132175942526
AZE,2006,691983,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,12.912499,7.671688,18.18718,5492.4585,35.208065,2.9313173,13.512229,-0.111026764,-30.677246,-1.585631,-0.6368539,-0.09864767,-0.17451291,-0.2833806,8484550.0,13.44731811294522
AZE,2007,691515,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,12.611806,7.278953,17.984295,5838.1587,37.42409,3.0357697,17.805574,-0.41172028,315.02295,-1.63254,-0.4737976,-0.61379415,-0.71452737,-0.4810685,8581300.0,13.446641567924836
AZE,2008,607903,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,12.61501,7.2315707,18.029167,4928.8584,31.595245,2.8992288,13.850724,-0.40851593,-594.27734,-1.6740265,-0.6399538,-0.55215955,-0.75460964,-0.49394226,8763400.0,13.317772253744776
AZE,2009,590289,200.0,0.0,200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.758121,7.636004,17.919872,5801.7417,37.190655,2.926878,16.081732,-0.26540565,278.60596,-1.5943838,-0.55079484,-0.38517833,-0.44148982,-0.36315784,8947243.0,13.28836922054658
AZE,2010,596847,32000.0,0.0,32000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.244552,8.903205,19.629541,5948.525,38.131573,2.838627,17.37612,1.2210255,425.38916,-1.181497,-0.66291094,2.0595567,2.292978,0.6937936,9054332.0,13.299417753591877
AZE,2011,602702,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,12.174145,7.056998,17.325321,6205.5,39.778847,2.9425437,14.871863,-0.84938145,682.36426,-1.7481059,-0.5037683,-1.3845941,-1.4849,-0.7700384,9173082.0,13.309179817059544
AZE,2012,605525,36000.0,0.0,36000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.192254,7.8199787,18.599413,5059.6167,32.43344,2.9132454,12.377598,0.16872787,-463.51904,-1.5327091,-0.71288717,0.40097526,0.31310636,-0.104992196,9295784.0,13.31385278077264
AZE,2013,614259,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,12.988729,7.7344017,18.282425,5408.5415,34.67014,3.0003326,13.667405,-0.03479767,-114.59424,-1.5748997,-0.6286332,0.046249323,-0.04316283,-0.24797447,9416801.0,13.328173570267188
AZE,2014,628173,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,13.233013,7.857479,18.645727,4952.8584,31.749092,2.8099518,12.755303,0.20948696,-570.27734,-1.5093029,-0.7367125,0.45990935,0.38462323,-0.052509375,9535079.0,13.350572477137208
AZE,2015,623299,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,13.3625,7.88734,18.876818,5824.7666,37.33825,2.9151459,12.768153,0.338974,301.63086,-1.4644284,-0.6800661,0.62284636,0.67259324,0.029556194,9649341.0,13.342783222796943
AZE,2016,618162,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,12.791453,7.3926816,18.225748,6361.3335,40.77778,2.9326618,16.117779,-0.23207283,838.19775,-1.5730828,-0.52428794,-0.37186316,-0.345653,-0.3338345,9757812.0,13.334507455708152
AZE,2017,617614,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,13.004701,7.467949,18.575321,4726.908,30.300695,2.917267,10.729592,-0.018825531,-796.22754,-1.60663,-0.7503371,0.12023169,-0.049428172,-0.2568935,9854033.0,13.333620564962532
